Stock_Name,Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,EMA_12,EMA_26,RSI,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Middle,BB_Lower,OBV
SK텔레콤,2022-05-06,47338.34473669983,48074.17392949827,47256.5859375,47256.5859375,662434,48728.24375,47114.57765625,47682.40703329831,47820.799442850046,41.23706059208997,-138.3924095517359,173.88861438469527,-312.2810239364312,51954.40513350386,48728.24375,45502.08236649614,41986353.0
SK텔레콤,2022-05-10,47420.102448181045,48319.44921875,46602.51447493655,48319.44921875,580566,48671.0126953125,47194.423515625,47780.4135233678,47857.73646328708,46.72896528566632,-77.32293991927872,123.64630352390047,-200.9692434431792,51882.79106514017,48671.0126953125,45459.23432548483,42566919.0
SK텔레콤,2022-05-11,47992.413026950504,48728.2421875,47583.61904886745,48728.2421875,569018,48552.4623046875,47298.564296875,47926.23331784968,47922.218368784335,46.22639000633281,4.01494906534208,99.72003263218879,-95.70508356684671,51555.07787728397,48552.4623046875,45549.84673209103,43135937.0
SK텔레콤,2022-05-12,48810.002919889215,48891.76171875,48155.93252900292,48891.76171875,841386,48442.087890625,47407.5875,48074.77614875742,47994.03639470771,42.42428922212098,80.73975404970406,95.92397691569185,-15.184222865987792,51203.091621787375,48442.087890625,45681.084159462625,43977323.0
SK텔레콤,2022-05-13,49055.27920081967,50608.69637551229,48564.726408811475,49872.8671875,1186612,48421.6482421875,47536.2328125,48351.405539333195,48133.20904602566,45.192319177340856,218.196493307536,120.37848019406069,97.81801311347532,51130.878869347915,48421.6482421875,45712.41761502708,45163935.0
SK텔레콤,2022-05-16,50036.38396256345,50036.38396256345,48319.44921875,48319.44921875,439917,48364.4171875,47624.13828125,48346.4891823204,48147.00461437561,39.49578853503492,199.4845679447899,136.19969774420653,63.284870200583356,51028.919246372236,48364.4171875,45699.91512862777,44724018.0
SK텔레콤,2022-05-17,48564.723579545454,49627.58790030992,48319.44719783058,49464.0703125,841696,48405.29609375,47728.488515625,48518.424740809576,48244.565036458895,53.98229602074823,273.85970435068157,163.73169906550154,110.12800528518002,51112.75994075212,48405.29609375,45697.83224674789,45565714.0
SK텔레콤,2022-05-18,49709.34778911565,49872.86538052721,47992.41307929422,48074.171875,811550,48364.4166015625,47805.04078125,48450.078146069645,48231.943320795275,49.193538754488316,218.1348252743701,174.61232430727526,43.52250096709483,51065.63597844506,48364.4166015625,45663.19722467994,44754164.0
SK텔레콤,2022-05-19,47910.65633109862,47992.41513029845,47011.30953990052,47256.5859375,942599,48258.130078125,47841.062890625,48266.46396013585,48159.69462573637,54.464298283370745,106.76933439948334,161.04372632571688,-54.274391926233534,50957.99425974924,48258.130078125,45558.265896500765,43811565.0
SK텔레콤,2022-05-20,47747.14261168385,48564.73067010309,47174.830970790375,47583.625,883914,48131.4044921875,47886.849609375,48161.411812422644,48117.022801607745,56.52174093677555,44.38901081489894,137.7127832235533,-93.32377240865435,50698.32610790612,48131.4044921875,45564.48287646889,44695479.0
SK텔레콤,2022-05-23,47583.61821007853,47747.13579842932,46602.51267997382,46847.7890625,684768,47939.2712890625,47917.919609375,47959.316004742235,48023.00548759977,51.239672032109745,-63.6894828575314,97.43233000733633,-161.12181286486774,50263.45973020773,47939.2712890625,45615.08284791726,44010711.0
SK텔레콤,2022-05-24,46684.275463219026,47093.06946902655,46193.72265625,46193.72265625,687355,47730.786328125,47935.90828125,47687.68625882035,47887.50305564793,48.06204134361183,-199.81679682758113,37.98250464035283,-237.79930146793396,49880.934962387415,47730.786328125,45580.63769386259,43323356.0
SK텔레콤,2022-05-25,46357.24517952128,46684.280418882976,46111.96875,46111.96875,615717,47599.97265625,47902.29296875,47445.2681805403,47755.98199597031,44.26232782401511,-310.7138154300119,-31.756759373720136,-278.9570560562918,49812.05996701396,47599.97265625,45387.88534548604,42707639.0
SK텔레콤,2022-05-26,46111.95896381579,46684.27051123904,46030.20017132676,46602.51171875,603554,47518.213671875,47878.488515625,47315.61334026487,47670.539753213256,45.16124806336258,-354.9264129483854,-96.39069008865322,-258.5357228597322,49751.82633545602,47518.213671875,45284.601008293976,43311193.0
SK텔레콤,2022-05-27,47011.31549114947,47093.0743006993,46439.0038243007,46766.0390625,508199,47534.5658203125,47857.954609375,47231.063451377966,47603.53970204931,47.54101249662227,-372.47625067134504,-151.6078022051916,-220.86844846615344,49739.51620661215,47534.5658203125,45329.61543401285,43819392.0
SK텔레콤,2022-05-30,47093.06742556918,47501.861413638355,46602.51463988616,46684.2734375,504675,47550.9173828125,47835.785390625,47146.94191078136,47535.44590467529,40.909096831947124,-388.5039938939299,-198.98704054293927,-189.5169533509906,49723.7224195611,47550.9173828125,45378.1123460639,43314717.0
SK텔레콤,2022-05-31,46847.79103272767,47011.30862795534,46111.96185420315,46684.2734375,1662498,47555.00546875,47832.958984375,47075.76214566115,47472.396092291936,38.09525326276188,-396.6339466307836,-238.51642176050817,-158.11752487027545,49720.5929000348,47555.00546875,45389.418037465206,43314717.0
SK텔레콤,2022-06-02,46438.99416147687,46602.51174655249,45866.68261371219,45948.44140625,879165,47522.301953125,47815.4159375,46902.32818575175,47359.51055999253,33.92856381095389,-457.1823742407796,-282.2496122565625,-174.9327619842171,49766.77191641379,47522.301953125,45277.83198983622,42435552.0
SK텔레콤,2022-06-03,46111.9589774735,46438.99414752651,46030.20018496025,46275.4765625,402600,47473.246484375,47818.920703125,46805.88947448225,47279.21174536346,28.846150312300736,-473.32227088121,-320.46414398149204,-152.85812689971794,49784.07479337515,47473.246484375,45162.41817537485,42838152.0
SK텔레콤,2022-06-07,46111.95899132562,46275.47657640125,45866.68261371219,45948.44140625,607284,47391.4873046875,47801.37765625,46673.9743870619,47180.63616468839,33.707860343118995,-506.6617776264902,-357.70367071049174,-148.95810691599848,49799.535710402415,47391.4873046875,44983.438898972585,42230868.0
SK텔레콤,2022-06-08,46030.20902267157,46275.48544730392,45621.41498161765,45866.69140625,550800,47321.992578125,47795.09484375,46549.77700539853,47083.30692332258,21.05269444439206,-533.5299179240537,-392.86892015320416,-140.66099777084958,49824.792069763236,47321.992578125,44819.19308648676,41680068.0
SK텔레콤,2022-06-09,45866.692488196946,46030.21010847572,45457.8984375,45457.8984375,853254,47178.9150390625,47785.471875,46381.795687260295,46962.90629474314,25.00007465271557,-581.1106074828422,-430.51725761913184,-150.59334986371033,49767.331694873894,47178.9150390625,44590.498383251106,40826814.0
SK텔레콤,2022-06-10,45457.888664874554,45621.40625,45049.09470206093,45621.40625,550827,47023.5732421875,47763.0,46264.81269691256,46863.535921058465,32.1427840135416,-598.723224145906,-464.1584509244867,-134.56477322141927,49593.329579700054,47023.5732421875,44453.816904674946,41377641.0
SK텔레콤,2022-06-13,45049.10162677102,45376.136847292044,44640.30760111974,44722.06640625,751182,46815.0884765625,47717.705625,46027.467113733706,46704.90854959117,22.222112678513056,-677.441435857465,-506.8150479110824,-170.62638794638258,49422.96374982858,46815.0884765625,44207.21320329642,40626459.0
SK텔레콤,2022-06-14,44149.74903980447,44558.54301239525,43659.196272695524,43904.47265625,1152816,46516.66875,47675.1909375,45700.85258181314,46497.46885378812,21.874895019226884,-796.6162719749846,-564.7752927238629,-231.84097925112167,49014.895531189235,46516.66875,44018.44196881076,39473643.0
SK텔레콤,2022-06-15,43904.47580085666,43904.47580085666,42351.05859375,42351.05859375,1224677,46218.24921875,47591.79703125,45185.499660572656,46190.32735304456,18.666563891132668,-1004.827692471903,-652.785772673471,-352.041919798432,49190.634658494,46218.24921875,43245.86377900601,38248966.0
SK텔레콤,2022-06-16,42841.612506139485,43005.13011112475,41124.677653794206,41615.23046875,1228880,45825.8072265625,47488.780859375,44636.22747721532,45851.43128754125,16.867362381109444,-1215.2038103259329,-765.2693802039635,-449.9344301219694,49055.238328719075,45825.8072265625,42596.37612440593,37020086.0
SK텔레콤,2022-06-17,40961.1580337789,43168.64559248555,40715.88163836705,42432.81640625,1774906,45543.739453125,47380.85921875,44297.24115860527,45598.20055559375,20.689647597656133,-1300.9593969884809,-872.4073835608671,-428.5520134276138,48928.06301750949,45543.739453125,42159.415888740514,38794992.0
SK텔레콤,2022-06-20,43250.40039433112,43495.6767670778,42269.2949033444,43086.8828125,750661,45335.254296875,47299.10015625,44111.03218228138,45412.177019068295,25.806315720253906,-1301.1448367869161,-958.1548742060769,-342.98996258083923,48788.3322133262,45335.254296875,41882.1763804238,39545653.0
SK텔레콤,2022-06-21,43577.44446589829,43659.20327352662,43005.1328125,43005.1328125,577656,45106.3296875,47212.4359375,43940.89381769962,45233.87744821138,25.80636875136142,-1292.983630511757,-1025.120625467213,-267.863005044544,48538.80507136142,45106.3296875,41673.85430363858,38967997.0
SK텔레콤,2022-06-22,43086.88579477164,43086.88579477164,42105.780235877406,42514.57421875,712022,44889.6689453125,47114.3253125,43721.460033245836,45032.447579362386,24.24232187162025,-1310.9875461165502,-1082.2940095970803,-228.69353651946994,48405.33741060461,44889.6689453125,41374.00048002039,38255975.0
SK텔레콤,2022-06-23,42678.09549906716,44067.99516091418,42678.09549906716,43822.71875,807107,44771.11875,47001.49828125,43737.038297361854,44942.83803644665,37.73584140261489,-1205.7997390847959,-1106.9951554946235,-98.80458359017234,48261.44783301841,44771.11875,41280.7896669816,39063082.0
SK텔레콤,2022-06-24,43986.228515625,44803.81640625,43413.9169921875,44476.78125,601985,44689.359375,46869.04890625,43850.84490546003,44908.315311524675,39.99994787861624,-1057.4704060646472,-1097.0902056086284,39.61979954398112,48123.59721108465,44689.359375,41255.12153891535,39665067.0
SK텔레콤,2022-06-27,44803.82333063771,44803.82333063771,44231.51171875,44231.51171875,542176,44570.809375,46731.694140625,43909.409030581555,44858.181712059886,40.366952370181984,-948.7726814783309,-1067.4267007825688,118.65401930423786,47888.698390980055,44570.809375,41252.92035901994,39122891.0
SK텔레콤,2022-06-28,44558.546875,44885.58208142201,44313.27047018348,44558.546875,523385,44460.434765625,46617.231875,44009.27639126131,44835.98653894434,42.85709410416184,-826.7101476830285,-1019.2833901626607,192.5732424796322,47613.62217993408,44460.434765625,41307.24735131593,39646276.0
SK텔레콤,2022-06-29,44417.40499705188,44583.45137087264,43836.242688679245,44002.2890625,1475395,44326.335546875,46507.99625,44008.20141760573,44774.23117031883,42.177855772419846,-766.0297527131042,-968.6326626727496,202.60290995964533,47304.575707871685,44326.335546875,41348.09538587832,38170881.0
SK텔레콤,2022-06-30,44002.282527043266,44002.282527043266,43172.05078125,43172.05078125,556198,44150.7244140625,46398.507421875,43879.56285816639,44655.55114149892,37.71778173973101,-775.9882833325319,-930.103786804706,154.11550347217417,46952.521224512595,44150.7244140625,41348.9276036124,37614683.0
SK텔레콤,2022-07-01,44085.31174538352,44417.40448922822,43338.103071732956,43836.2421875,672843,44045.114453125,46297.39703125,43872.89813960232,44594.86158935086,45.45077765941868,-721.9634497485386,-888.4757193934724,166.5122696449339,46717.856152237066,44045.114453125,41372.37275401294,38287526.0
SK텔레콤,2022-07-04,43919.271214727145,44583.45679075326,43587.17842671408,44500.43359375,603687,43956.3623046875,46199.759375,43969.44205562504,44587.86692301006,53.109601393151,-618.4248673850161,-834.4655489917811,216.04068160676502,46427.548485117644,43956.3623046875,41485.176124257356,38891213.0
SK텔레콤,2022-07-05,44666.469787822876,45247.63203413284,44583.4466097786,44998.5625,507256,43908.868359375,46097.367890625,44127.76827783657,44618.28881760191,65.52367829276437,-490.5205397653408,-765.6765471464931,275.15600738115234,46252.04676804437,43908.868359375,41565.68995070564,39398469.0
SK텔레콤,2022-07-06,44500.430181226766,45164.6157063197,44085.31422804368,44666.4765625,751897,43848.8576171875,45976.888359375,44210.6464754771,44621.858280186956,68.78021266252267,-411.21180470985564,-694.7835986591657,283.57179394931006,46037.28061745949,43848.8576171875,41660.43461691552,38646572.0
SK텔레콤,2022-07-07,45247.63889695632,45247.63889695632,44002.29103740706,44666.4765625,638760,43809.2865234375,45862.949453125,44280.774181172936,44625.163338136066,65.2865188033562,-344.3891569631305,-624.7047103199587,280.3155533568282,45901.7214325758,43809.2865234375,41716.851614299194,38646572.0
SK텔레콤,2022-07-08,45413.67786458333,45413.67786458333,44500.42291666666,44832.515625,608044,43769.8419921875,45785.034921875,44365.65748022325,44640.52276679266,62.80173668325125,-274.86528656940936,-554.7368255698489,279.8715390004395,45744.89433007548,43769.8419921875,41794.78965429952,39254616.0
SK텔레콤,2022-07-11,44915.54136363636,45662.75,44832.51818181818,45662.75,814554,43816.876171875,45733.53609375,44565.21017557352,44716.2433025858,67.56187893906478,-151.03312701227696,-473.9960858583345,322.9629588460575,45927.55457929018,43816.876171875,41706.19776445982,40069170.0
SK텔레콤,2022-07-12,45911.81954545454,45911.81954545454,45164.61090909091,45662.75,574690,43904.7900390625,45718.011171875,44734.06245625452,44786.35490980167,72.24582856038754,-52.29245354714658,-389.6553593960969,337.36290584895033,46171.53247084317,43904.7900390625,41638.04760728183,40069170.0
SK텔레콤,2022-07-13,46077.87182879704,46659.03417618728,45828.80225134409,46326.94140625,731117,44103.5841796875,45717.40515625,44979.120756253826,44900.4724280571,69.46712960797973,78.64832819672301,-295.99462187753295,374.64295007425596,46490.76175038276,44103.5841796875,41716.40660899225,40800287.0
SK텔레콤,2022-07-14,45994.842469262294,45994.842469262294,45164.610655737706,45579.7265625,661139,44301.808984375,45696.949453125,45071.521649522474,44950.787549126944,58.45158702601741,120.73410039552982,-212.64887742292038,333.3829778184502,46467.0686751998,44301.808984375,42136.5492935502,40139148.0
SK텔레콤,2022-07-15,45247.64212178739,45247.64212178739,44251.36376314252,44417.41015625,548299,44401.038671875,45653.247421875,44970.88911209594,44911.27811261754,51.24896073030216,59.6109994783983,-158.19690204265666,217.80790152105496,46379.499531262074,44401.038671875,42422.57781248793,39590849.0
SK텔레콤,2022-07-18,45247.64111060329,45828.803473491775,44998.571526508225,45413.6875,675910,44517.37890625,45616.389453125,45039.01194100426,44948.49362279401,55.271248392735885,90.51831821024825,-108.45385799207567,198.9721762023239,46443.417165764295,44517.37890625,42591.340646735705,40266759.0
SK텔레콤,2022-07-19,45579.72421875,45662.747395833336,44583.44609375,44832.515625,421152,44608.748046875,45561.367265625,45007.2432770036,44939.902659994455,55.10200260407664,67.34061700914754,-73.29496299183101,140.63558000097856,46401.49175694962,44608.748046875,42816.00433680038,39845607.0
SK텔레콤,2022-07-20,44998.56806988743,45247.6376348499,44002.289810037524,44251.359375,665948,44695.5873046875,45501.262734375,44890.95344592613,44888.89945369857,56.842153746948554,2.0539922275565914,-58.22517194795349,60.27916417551008,46207.47069297752,44695.5873046875,43183.70391639748,39179659.0
SK텔레콤,2022-07-21,44085.31393204175,44417.40669235845,43255.08203125,43255.08203125,736881,44667.20546875,45399.975390625,44639.28092059134,44767.875940924605,46.464655105632374,-128.59502033326135,-72.29914162501507,-56.29587870824628,46266.84716618399,44667.20546875,43067.56377131601,38442778.0
SK텔레콤,2022-07-22,43255.077355815636,43255.077355815636,42756.938269184364,43006.0078125,406284,44593.666796875,45285.530703125,44388.008134731135,44637.36719067093,40.42546375709694,-249.3590559397926,-107.7111244879706,-141.647931451822,46357.01958156947,44593.666796875,42830.314012180526,38036494.0
SK텔레콤,2022-07-25,43006.00729772287,43504.14637839147,42839.9609375,42839.9609375,406888,44524.0892578125,45164.4946875,44149.847027464806,44504.225986732345,35.555562525942904,-354.37895926753845,-157.04469144388418,-197.33426782365427,46449.9366703275,44524.0892578125,42598.241845297496,37629606.0
SK텔레콤,2022-07-26,42922.98614921278,43670.19480558206,42922.98614921278,43504.1484375,326632,44471.3693359375,45037.1203125,44050.50878285484,44430.146168270694,42.55317657988099,-379.6373854158519,-201.56323023827775,-178.07415517757414,46450.243197702446,44471.3693359375,42492.49547417256,37956238.0
SK텔레콤,2022-07-27,43670.1953125,43919.26486751426,43421.125757485745,43670.1953125,341730,44454.7646484375,44944.135234375,43991.99901818487,44373.853512287686,43.74998774738039,-381.8544941028158,-237.6214830111854,-144.2330110916304,46455.661950499845,44454.7646484375,42453.867346375155,38297968.0
SK텔레콤,2022-07-28,43670.19581557765,44168.334931344696,43670.19581557765,43836.2421875,295367,44487.97421875,44831.578671875,43968.03642884873,44334.0304511923,43.75004288412659,-365.99402234356967,-263.2959908776623,-102.69803146590738,46420.09659811769,44487.97421875,42555.85183938231,38593335.0
SK텔레콤,2022-07-29,44168.34080573694,44583.45679075326,43919.271214727145,44500.43359375,442811,44521.1837890625,44760.10390625,44049.94368498738,44346.356609900286,42.553262841769374,-296.4129249129037,-269.9193776847106,-26.49354722819311,46428.81683919586,44521.1837890625,42613.550738929145,39036146.0
SK텔레콤,2022-08-01,44002.294411730414,44749.50318475979,43836.24801772388,44500.43359375,238404,44521.1837890625,44704.980859375,44119.24982479702,44357.76971981508,42.553262841769374,-238.51989501805656,-263.63948115137975,25.119586133323196,46428.81683919586,44521.1837890625,42613.550738929145,39036146.0
SK텔레콤,2022-08-02,44334.381303267044,44749.497233072914,43753.219001538826,43836.2421875,298645,44463.0677734375,44630.033203125,44075.710188289784,44319.1380507547,34.0425702308703,-243.42786246491596,-259.597157414087,16.169294949171046,46380.261909875735,44463.0677734375,42545.87363699926,38737501.0
SK텔레콤,2022-08-03,43836.23905367232,44251.35495380179,43670.19269362053,44085.30859375,314660,44434.009375,44574.78359375,44077.1868660529,44301.81735023584,39.77273760137815,-224.63048418294056,-252.6038227678577,27.973338584917144,46355.8340286337,44434.009375,42512.184721366306,39052161.0
SK텔레콤,2022-08-04,44417.40942933506,44417.40942933506,43753.223867774905,44168.33984375,336241,44409.1025390625,44534.2759375,44091.21040108322,44291.93012753319,48.000002509328425,-200.71972644997004,-242.22700350428022,41.50727705431018,46331.15351564618,44409.1025390625,42487.05156247882,39388402.0
SK텔레콤,2022-08-05,44251.35862323113,44500.42818396226,44002.2890625,44002.2890625,335652,44367.5912109375,44492.08234375,44077.53019514734,44270.47523382703,36.92311478566269,-192.94503867968888,-232.37061053936193,39.425571859673056,46286.9981670406,44367.5912109375,42448.1842548344,39052750.0
SK텔레콤,2022-08-08,44085.30807685491,44168.33125590737,43670.192181592625,43919.26171875,380054,44280.416796875,44438.41734375,44053.18119877852,44244.4594178954,40.6780282761651,-191.2782191168808,-224.1521322548657,32.873913137984914,46108.33825235889,44280.416796875,42452.495341391106,38672696.0
SK텔레콤,2022-08-09,44002.284897802456,44334.377614012286,43753.21536064508,43919.26171875,328873,44193.2423828125,44381.481796875,44032.57820185106,44220.37069944018,46.153818313754904,-187.79249758912192,-216.88020532171694,29.08770773259502,45906.27357507394,44193.2423828125,42480.21119055107,38672696.0
SK텔레콤,2022-08-10,44334.387751436785,44832.526939655174,43338.109375,43338.109375,611619,44043.80078125,44314.558515625,43925.73684387397,44155.0180087409,51.063876645367436,-229.28116486693034,-219.36039723075965,-9.920767636170694,45470.66229518587,44043.80078125,42616.93926731413,38061077.0
SK텔레콤,2022-08-11,44168.33442252852,44251.35760753327,43338.10257248099,43670.1953125,640872,43948.32421875,44254.276953125,43886.42276212414,44119.10521642676,58.33333333333334,-232.68245430262323,-222.02480864513234,-10.657645657490889,45185.3735957847,43948.32421875,42711.2748417153,38701949.0
SK텔레콤,2022-08-12,43421.12791275289,43587.17429100433,42839.96558887283,43089.03515625,965741,43881.90546875,44197.088828125,43763.74774583581,44042.803730487736,52.830235578506496,-279.0559846519245,-233.43104384649078,-45.62494080543374,45155.02762230917,43881.90546875,42608.783315190834,37736208.0
SK텔레콤,2022-08-16,43172.05834537572,43255.08153450144,42922.98877799855,43089.03515625,729414,43765.6728515625,44133.36,43659.94580897646,43972.15420647013,44.444490913596304,-312.2083974936686,-249.18651457592637,-63.02188291774223,44862.18183826945,43765.6728515625,42669.16386485555,37736208.0
SK텔레콤,2022-08-17,43089.033648574565,43338.10320723685,42590.89453125,42590.89453125,1231874,43653.591796875,44066.2090625,43495.47638163393,43869.83867497234,36.73472915036319,-374.3622933384104,-274.22167032842316,-100.14062300998722,44749.208339707235,43653.591796875,42557.975254042765,36504334.0
SK텔레콤,2022-08-18,42673.91746520996,42922.9870223999,42341.82472229004,42507.87109375,716230,43566.4173828125,43999.03265625,43343.53710657487,43768.952187474395,33.3333660069536,-425.4150808995255,-304.4603524426436,-120.95472845688187,44736.67569214563,43566.4173828125,42396.159073479364,35788104.0
SK텔레콤,2022-08-19,42507.87450980392,42590.89770220588,42092.75854779412,42341.828125,730657,43520.7546875,43936.71125,43189.42803248643,43663.23929395778,19.047571037287227,-473.81126147134637,-338.3305342483842,-135.48072722296217,44807.622278899944,43520.7546875,42233.88709610005,35057447.0
SK텔레콤,2022-08-22,42341.82522191148,42756.94115545963,42092.75566178258,42673.91796875,558645,43504.1501953125,43877.761484375,43110.11879191159,43589.95623283128,26.08685868586859,-479.8374409196913,-366.63191558264566,-113.20552533704563,44827.048754435295,43504.1501953125,42181.2516361897,35616092.0
SK텔레콤,2022-08-23,42507.87475538161,43006.01391267124,42424.8515625,42424.8515625,869452,43483.3947265625,43831.8171875,43004.69306430981,43503.65218317711,29.268264693461617,-498.9591188673003,-393.09735623957664,-105.86176262772364,44862.02182534786,43483.3947265625,42104.767627777146,34746640.0
SK텔레콤,2022-08-24,42590.89427947998,42839.96383666992,42424.84790802002,42507.87109375,822040,43433.580859375,43803.88515625,42928.25891499291,43429.89062099732,25.6409699601882,-501.63170600440935,-414.8042261925433,-86.82747981186606,44879.4095186948,43433.580859375,41987.75220005519,35568680.0
SK텔레콤,2022-08-25,42507.866156787764,43504.14426983748,42507.866156787764,43421.12109375,948339,43421.1271484375,43825.28640625,43004.08386557092,43429.241026386415,40.81614232655679,-425.1571608154918,-416.87481311713304,-8.282347698358762,44862.65881780752,43421.1271484375,41979.59547906749,36517019.0
SK텔레콤,2022-08-26,43089.033648574565,43421.126393457605,42507.87134502924,42590.89453125,912770,43358.859765625,43844.7996875,42940.51627567539,43367.141286005935,35.08760054974762,-426.62501033054286,-418.82485255981504,-7.800157770727822,44832.12935143703,43358.859765625,41885.59017981296,35604249.0
SK텔레콤,2022-08-29,42175.7786001462,42839.96408991228,42092.75541392544,42590.89453125,648428,43263.3828125,43847.96125,42886.728314994565,43309.641526394385,35.71420169549911,-422.9132113998203,-419.6425243278161,-3.2706870720041934,44671.199215666136,43263.3828125,41855.566409333864,35604249.0
SK텔레콤,2022-08-30,42590.88855919471,43421.12030498798,42341.81903545673,43172.05078125,701851,43196.963671875,43849.664609375,42930.624079033856,43299.449619346655,42.85705750470879,-368.8255403127987,-409.47912752481267,40.653587212013974,44478.744113586,43196.963671875,41915.183230163995,36306100.0
SK텔레콤,2022-08-31,42922.98927093331,43919.2675518834,42839.96608085413,43255.08203125,4088039,43167.9056640625,43854.66359375,42980.540687067114,43296.16313133949,49.12275778044305,-315.622444272376,-390.7077908743254,75.08534660194937,44414.532995821624,43167.9056640625,41921.27833230337,40394139.0
SK텔레콤,2022-09-01,43006.009333253816,43836.24117366412,43006.009333253816,43504.1484375,977398,43138.84765625,43874.455078125,43061.09572559525,43311.569450314346,48.21427071098138,-250.4737247190933,-362.660977643279,112.18725292418571,44320.8550750798,43138.84765625,41956.8402374202,41371537.0
SK텔레콤,2022-09-02,43753.21849750476,44002.28805251901,43338.10257248099,43670.1953125,705763,43113.9404296875,43871.404609375,43154.80335434983,43338.13432899476,56.862755951639606,-183.3309746449304,-326.7949770436093,143.46400239867893,44223.372818963486,43113.9404296875,42004.508040411514,42077300.0
SK텔레콤,2022-09-05,43504.15160148752,43919.2675518834,43089.03565109165,43255.08203125,472882,43076.580078125,43846.970625,43170.23084310371,43331.98230693959,51.78572928901862,-161.75146383588435,-293.78627440206435,132.03481056618,44107.60744681312,43076.580078125,42045.55270943688,41604418.0
SK텔레콤,2022-09-06,42922.98727613304,43255.08002101608,42424.84815880848,42590.89453125,733924,43010.16171875,43814.15828125,43081.102179741596,43277.086916147775,50.0,-195.98473640617885,-274.2259668028873,78.24123039670843,43982.07063260316,43010.16171875,42038.252804896845,40870494.0
SK텔레콤,2022-09-07,42424.842210036055,43338.09713040865,42341.81903545673,43172.05078125,810338,42972.801171875,43786.428359375,43095.09427228135,43269.306461710905,56.24998162094448,-174.21218942955602,-254.22321132822103,80.011021898665,43850.44298818319,42972.801171875,42095.15935556681,41680832.0
SK텔레콤,2022-09-08,43338.10472362717,44002.29023663294,42839.96558887283,43089.03515625,618831,42960.3474609375,43768.16328125,43094.16210058422,43255.95303167676,57.1428891499482,-161.7909310925461,-235.73675528108606,73.94582418853997,43823.10562754912,42960.3474609375,42097.58929432587,41062001.0
SK텔레콤,2022-09-13,42756.938269184364,43255.077355815636,42673.91508807915,43006.0078125,931520,42927.1380859375,43764.842421875,43080.59990241742,43237.43857099701,53.333322877694904,-156.83866857958492,-219.95713794078583,63.11846936120091,43723.420765225994,42927.1380859375,42130.855406649,40130481.0
SK텔레콤,2022-09-14,42673.92089460784,42756.944087009804,42341.828125,42341.828125,705363,42889.777734375,43734.954140625,42966.94270589167,43171.09705647871,49.230762549059065,-204.15435058704315,-216.7965804700373,12.642229882994144,43723.32123836518,42889.777734375,42056.23423038482,39425118.0
SK텔레콤,2022-09-15,42258.80153656006,42756.94065093994,41926.70879364014,42507.87109375,905326,42860.71953125,43695.102890625,42896.31630402372,43121.969207387694,50.0,-225.65290336397447,-218.56784504882475,-7.085058315149723,43705.46013304993,42860.71953125,42015.978929450066,40330444.0
SK텔레콤,2022-09-16,42258.80067688454,43504.1484375,42092.754308802476,43504.1484375,1729473,42906.3822265625,43665.214609375,42989.828939943145,43150.27877998861,50.746309533590775,-160.44984004546131,-206.94424404815206,46.49440400269074,43787.65288126312,42906.3822265625,42025.111571861875,42059917.0
SK텔레콤,2022-09-19,43338.10346242704,43338.10346242704,42590.89478204037,42673.91796875,571658,42914.6845703125,43625.3634375,42941.22725206728,43114.99279397093,50.74627389733765,-173.76554190365277,-200.30850361925224,26.54296171559946,43783.183610995926,42914.6845703125,42046.185529629074,41488259.0
SK텔레콤,2022-09-20,43089.03099360521,43338.10053692085,42673.91508807915,43006.0078125,533272,42947.8935546875,43592.1540625,42951.19349213385,43106.91983238049,53.52111929374171,-155.72634024664148,-191.3920709447301,35.66573069808862,43773.917508359074,42947.8935546875,42121.869601015926,42021531.0
SK텔레콤,2022-09-21,42922.984375,43089.03073621857,42673.914833172144,42922.984375,579223,42960.346875,43553.9634375,42946.85362795941,43093.294983685635,47.6923288510106,-146.44135572622326,-182.40192790102876,35.96057217480549,43776.4293152361,42960.346875,42144.26443476391,41442308.0
SK텔레콤,2022-09-22,42756.94115545963,43089.03390229815,42590.89478204037,42673.91796875,495647,42972.8001953125,43494.186796875,42904.863526542584,43062.23001961633,44.77607538170486,-157.3664930737432,-177.39484093557166,20.02834786182848,43761.6220608527,42972.8001953125,42183.9783297723,40946661.0
SK텔레콤,2022-09-23,42922.98689516129,43836.24193548387,42756.940524193546,43753.21875,905884,43035.067578125,43455.996171875,43035.3797147668,43113.41437001512,51.94806623217434,-78.034655248317,-157.52280379812075,79.48814854980375,43864.90449370191,43035.067578125,42205.23066254809,41852545.0
SK텔레콤,2022-09-26,43255.085404497666,44583.45654935748,43172.06220794393,44417.41015625,1606954,43084.88203125,43417.805546875,43247.99978268729,43210.00665047696,55.42174889786182,37.993132210336626,-118.41961659642926,156.41274880676588,44109.13460055685,43084.88203125,42060.62946194316,43459499.0
SK텔레콤,2022-09-27,44334.39245535714,44334.39245535714,43255.090766369045,43587.18359375,1009684,43134.696484375,43377.9546875,43300.18190746616,43237.945683312,52.272795320636895,62.23622415416321,-82.28844844631077,144.524672600474,44154.691005718,43134.696484375,42114.70196303201,42449815.0
